graph_id,sheet_id,reason,n_rooms,program
DEH_FP_eab4663c_17445033_u0,DEH_FP_eab4663c_17445033,missing_essential:침실,7,주방:2;거실:1;화장실:2;현관:1;기타:1
DEH_FP_eab4663c_17445033_u1,DEH_FP_eab4663c_17445033,missing_essential:침실,7,화장실:2;기타:1;주방:2;거실:1;현관:1
,DEH_FP_ace40c94_17442034,no_unit_with_entrance,25,
DEH_FP_8fc3d9bb_17442034_u0,DEH_FP_8fc3d9bb_17442034,missing_essential:주방,13,화장실:3;현관:1;발코니:1;침실:3;기타:4;거실:1
,DEH_FP_dfc9bdf1_17441963,no_unit_with_entrance,6,
DEH_FP_395a1d88_17441963_u1,DEH_FP_395a1d88_17441963,"missing_essential:거실,주방",10,기타:5;현관:2;화장실:2;침실:1
,DEH_FP_4a2324fc_17442034,no_unit_with_entrance,7,
,DEH_FP_aaea4ffe_17442034,no_unit_with_entrance,12,
DEH_FP_e92402ca_17441963_u0,DEH_FP_e92402ca_17441963,"missing_essential:거실,침실,화장실",2,주방:1;현관:1
DEH_FP_e92402ca_17441963_u1,DEH_FP_e92402ca_17441963,"missing_essential:거실,침실,화장실",2,현관:1;주방:1
DEH_FP_35548713_17442034_u1,DEH_FP_35548713_17442034,"missing_essential:거실,침실,주방",4,화장실:2;기타:1;현관:1
,DEH_FP_d4f693c3_17442034,no_unit_with_entrance,18,
,DEH_FP_6c04ada5_17441963,no_unit_with_entrance,16,
DEH_FP_62a63be4_17442034_u0,DEH_FP_62a63be4_17442034,"missing_essential:거실,침실,주방",4,드레스룸:1;화장실:2;현관:1
,DEH_FP_850c4b3f_17442034,no_unit_with_entrance,22,
DEH_FP_ea064dee_17441963_u0,DEH_FP_ea064dee_17441963,missing_essential:주방,10,드레스룸:3;거실:1;기타:2;현관:1;화장실:2;침실:1
DEH_FP_ea064dee_17441963_u1,DEH_FP_ea064dee_17441963,"missing_essential:거실,침실,화장실",6,현관:1;주방:1;다목적공간:1;기타:3
DEH_FP_e49a9876_17442034_u0,DEH_FP_e49a9876_17442034,missing_essential:거실,11,드레스룸:1;기타:3;침실:1;화장실:2;발코니:2;현관:1;주방:1
,DEH_FP_dc8cc6bc_17441963,no_unit_with_entrance,7,
,DEH_FP_34891b0d_17441963,no_unit_with_entrance,12,
DEH_FP_c9412ef2_17441963_u0,DEH_FP_c9412ef2_17441963,missing_essential:침실,12,다목적공간:1;기타:6;주방:1;현관:1;화장실:2;거실:1
DEH_FP_de7ee961_17441963_u0,DEH_FP_de7ee961_17441963,"missing_essential:침실,주방,화장실",2,거실:1;현관:1
,DEH_FP_7064bc08_17442034,no_unit_with_entrance,18,
DEH_FP_2b854bdd_17442034_u0,DEH_FP_2b854bdd_17442034,missing_essential:주방,6,침실:2;화장실:2;현관:1;거실:1
DEH_FP_45ff3a59_17441963_u0,DEH_FP_45ff3a59_17441963,"missing_essential:침실,주방",4,현관:1;거실:1;화장실:1;기타:1
DEH_FP_ecd15a7d_17442034_u0,DEH_FP_ecd15a7d_17442034,missing_essential:주방,8,발코니:1;침실:2;화장실:2;기타:1;현관:1;거실:1
,DEH_FP_6dcffe28_17441963,no_unit_with_entrance,15,
DEH_FP_5717b7f8_17442034_u0,DEH_FP_5717b7f8_17442034,missing_essential:주방,7,기타:1;침실:2;화장실:1;발코니:1;거실:1;현관:1
,DEH_FP_d734bded_17442034,no_unit_with_entrance,13,
,DEH_FP_8211a8e9_17441963,no_unit_with_entrance,17,
DEH_FP_e3cd5555_17442034_u0,DEH_FP_e3cd5555_17442034,missing_essential:주방,6,침실:2;화장실:2;현관:1;거실:1
DEH_FP_0fb823b6_17441963_u1,DEH_FP_0fb823b6_17441963,missing_essential:거실,4,주방:1;현관:1;화장실:1;침실:1
DEH_FP_0fb823b6_17441963_u2,DEH_FP_0fb823b6_17441963,missing_essential:거실,9,현관:2;침실:2;기타:1;주방:2;화장실:2
,DEH_FP_03b0c36e_17442034,no_unit_with_entrance,6,
,DEH_FP_bd27f75a_17442034,no_unit_with_entrance,19,
DEH_FP_64bb5688_17441963_u0,DEH_FP_64bb5688_17441963,missing_essential:거실,6,기타:2;현관:1;침실:1;주방:1;화장실:1
,DEH_FP_ac454124_17442034,no_unit_with_entrance,8,
,DEH_FP_40cf7767_17442034,no_unit_with_entrance,15,
,DEH_FP_72eda0fa_17441963,no_unit_with_entrance,25,
,DEH_FP_386ff473_17441963,no_unit_with_entrance,15,
,DEH_FP_53622f6c_17442034,no_unit_with_entrance,26,
,DEH_FP_36d9adac_17441963,no_unit_with_entrance,19,
,DEH_FP_160e9316_17442034,no_unit_with_entrance,22,
DEH_FP_3a026586_17441963_u0,DEH_FP_3a026586_17441963,missing_essential:주방,8,드레스룸:1;침실:2;거실:1;현관:1;다목적공간:1;기타:1;화장실:1
DEH_FP_d276e595_17442034_u0,DEH_FP_d276e595_17442034,missing_essential:주방,9,기타:1;화장실:1;침실:4;발코니:1;거실:1;현관:1
,DEH_FP_a6b929a3_17441963,no_unit_with_entrance,5,
DEH_FP_e62cadaf_17446927_u0,DEH_FP_e62cadaf_17446927,"missing_essential:주방,화장실",4,거실:1;침실:2;현관:1
DEH_FP_944cefca_17445033_u0,DEH_FP_944cefca_17445033,missing_essential:침실,6,화장실:1;주방:1;현관:1;기타:2;거실:1
DEH_FP_e1448793_17446927_u0,DEH_FP_e1448793_17446927,missing_essential:주방,7,화장실:2;거실:1;현관:1;침실:3
,DEH_FP_fc6d7f52_17441963,no_unit_with_entrance,5,
DEH_FP_dee00478_17442034_u0,DEH_FP_dee00478_17442034,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
DEH_FP_6b4ef116_17442034_u0,DEH_FP_6b4ef116_17442034,missing_essential:주방,5,거실:1;현관:1;침실:2;화장실:1
DEH_FP_1780bfe9_17442034_u0,DEH_FP_1780bfe9_17442034,"missing_essential:침실,주방",3,현관:1;화장실:1;거실:1
,DEH_FP_17200c5e_17441963,no_unit_with_entrance,10,
DEH_FP_5d066bae_17442034_u0,DEH_FP_5d066bae_17442034,"missing_essential:거실,침실,주방",3,기타:1;화장실:1;현관:1
DEH_FP_684efa67_8703024_u1,DEH_FP_684efa67_8703024,missing_essential:주방,6,현관:1;침실:3;화장실:1;거실:1
DEH_FP_039043c5_17442034_u0,DEH_FP_039043c5_17442034,missing_essential:주방,6,거실:1;침실:1;화장실:2;기타:1;현관:1
,DEH_FP_296f5c52_17441963,no_unit_with_entrance,15,
DEH_FP_84379f58_17441963_u0,DEH_FP_84379f58_17441963,"missing_essential:침실,주방",5,기타:2;현관:1;화장실:1;거실:1
DEH_FP_bec76a68_17446927_u0,DEH_FP_bec76a68_17446927,missing_essential:주방,6,침실:2;기타:1;거실:1;화장실:1;현관:1
DEH_FP_9df56844_17441963_u0,DEH_FP_9df56844_17441963,"missing_essential:침실,주방",5,기타:2;화장실:1;거실:1;현관:1
,DEH_FP_0ff1f5ce_17442034,no_unit_with_entrance,21,
,DEH_FP_80be3994_17442034,no_unit_with_entrance,6,
,DEH_FP_59d5916e_17441963,no_unit_with_entrance,7,
DEH_FP_5956f42b_17441963_u0,DEH_FP_5956f42b_17441963,"missing_essential:거실,침실,화장실",4,다목적공간:1;주방:1;기타:1;현관:1
DEH_FP_5956f42b_17441963_u1,DEH_FP_5956f42b_17441963,missing_essential:주방,10,거실:1;드레스룸:3;화장실:2;현관:1;침실:1;기타:2
,DEH_FP_aeeeae65_17441963,no_unit_with_entrance,9,
,DEH_FP_2dc0ac05_17441963,no_unit_with_entrance,10,
,DEH_FP_e62069e2_17442034,no_unit_with_entrance,18,
,DEH_FP_722ba03c_17441963,no_unit_with_entrance,5,
DEH_FP_f842a8f6_17442034_u0,DEH_FP_f842a8f6_17442034,missing_essential:주방,11,화장실:2;거실:1;발코니:3;기타:1;침실:3;현관:1
DEH_FP_e88c017c_17442034_u0,DEH_FP_e88c017c_17442034,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
,DEH_FP_0cd0f3e4_17442034,no_unit_with_entrance,26,
,DEH_FP_bd148f0f_17441963,no_unit_with_entrance,9,
,DEH_FP_ea8edf41_17441963,no_unit_with_entrance,23,
,DEH_FP_b90f0aa5_17442034,no_unit_with_entrance,17,
,DEH_FP_0a9a6b09_17442034,no_unit_with_entrance,18,
,DEH_FP_6a86cb95_17442034,no_unit_with_entrance,16,
,DEH_FP_ac0f6995_17442034,no_unit_with_entrance,16,
DEH_FP_6b62a442_17442034_u0,DEH_FP_6b62a442_17442034,missing_essential:주방,11,기타:3;발코니:1;화장실:2;현관:1;침실:3;거실:1
DEH_FP_db475fc4_17442034_u0,DEH_FP_db475fc4_17442034,missing_essential:주방,12,침실:3;기타:2;드레스룸:1;거실:1;발코니:1;현관:1;화장실:3
DEH_FP_ad92d2a7_17442034_u0,DEH_FP_ad92d2a7_17442034,missing_essential:주방,6,기타:1;침실:2;화장실:1;현관:1;거실:1
DEH_FP_9c07f974_17442034_u0,DEH_FP_9c07f974_17442034,"missing_essential:거실,침실,주방",2,화장실:1;현관:1
DEH_FP_d43c18ce_17442034_u0,DEH_FP_d43c18ce_17442034,missing_essential:주방,5,거실:1;침실:2;화장실:1;현관:1
,DEH_FP_e0b85322_17441963,no_unit_with_entrance,10,
DEH_FP_8b3ce275_17441963_u0,DEH_FP_8b3ce275_17441963,missing_essential:주방,8,화장실:3;침실:2;현관:1;드레스룸:1;거실:1
DEH_FP_5b74d36d_17442034_u0,DEH_FP_5b74d36d_17442034,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
DEH_FP_bdcfeb62_17441963_u0,DEH_FP_bdcfeb62_17441963,"missing_essential:거실,주방",7,드레스룸:1;화장실:2;기타:2;현관:1;침실:1
,DEH_FP_a12996ad_17442034,no_unit_with_entrance,5,
DEH_FP_4fe426a7_17442034_u0,DEH_FP_4fe426a7_17442034,"missing_essential:거실,주방",10,화장실:2;기타:5;현관:2;침실:1
DEH_FP_fc0c4823_17441963_u0,DEH_FP_fc0c4823_17441963,missing_essential:주방,8,침실:1;기타:2;드레스룸:1;화장실:2;현관:1;거실:1
,DEH_FP_34558cc9_17442034,no_unit_with_entrance,11,
DEH_FP_d8661c41_17442034_u0,DEH_FP_d8661c41_17442034,missing_essential:주방,9,화장실:2;침실:3;거실:1;기타:1;현관:1;발코니:1
,DEH_FP_adf8c962_17442034,no_unit_with_entrance,26,
DEH_FP_888fa835_17442034_u0,DEH_FP_888fa835_17442034,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
DEH_FP_4290f0ff_17442034_u0,DEH_FP_4290f0ff_17442034,"missing_essential:침실,주방",5,다목적공간:1;기타:1;현관:1;화장실:1;거실:1
,DEH_FP_a4049d00_17441963,no_unit_with_entrance,14,
DEH_FP_b014913f_17441963_u0,DEH_FP_b014913f_17441963,missing_essential:주방,10,침실:3;기타:2;화장실:3;거실:1;현관:1
DEH_FP_9f6c6760_17442034_u0,DEH_FP_9f6c6760_17442034,missing_essential:주방,8,현관:1;화장실:1;거실:1;기타:1;발코니:1;침실:3
,DEH_FP_833d3b1d_17441963,no_unit_with_entrance,6,
,DEH_FP_265ddf4f_17442034,no_unit_with_entrance,18,
,DEH_FP_0dd5797c_17442034,no_unit_with_entrance,17,
,DEH_FP_26a44ce5_17442034,no_unit_with_entrance,10,
DEH_FP_0c10b188_17446927_u0,DEH_FP_0c10b188_17446927,missing_essential:주방,6,침실:2;화장실:1;거실:1;기타:1;현관:1
,DEH_FP_ead0f5f6_17442034,no_unit_with_entrance,13,
,DEH_FP_4468845a_17442034,no_unit_with_entrance,14,
,DEH_FP_0832981f_17441963,no_unit_with_entrance,7,
,DEH_FP_34b13cb9_17441963,no_unit_with_entrance,8,
,DEH_FP_f8f540b2_17442034,no_unit_with_entrance,9,
DEH_FP_06cb3a90_17445033_u0,DEH_FP_06cb3a90_17445033,missing_essential:침실,6,주방:1;현관:1;화장실:1;기타:2;거실:1
DEH_FP_06cb3a90_17445033_u1,DEH_FP_06cb3a90_17445033,missing_essential:침실,6,기타:2;거실:1;화장실:1;현관:1;주방:1
DEH_FP_bf76ae27_17442034_u0,DEH_FP_bf76ae27_17442034,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
DEH_FP_bf76ae27_17442034_u1,DEH_FP_bf76ae27_17442034,"missing_essential:거실,침실,주방",5,기타:3;화장실:1;현관:1
DEH_FP_bcf13c56_17441963_u0,DEH_FP_bcf13c56_17441963,missing_essential:침실,7,화장실:1;기타:3;거실:1;주방:1;현관:1
DEH_FP_12813e88_17441963_u1,DEH_FP_12813e88_17441963,"missing_essential:침실,주방",4,거실:1;기타:1;화장실:1;현관:1
DEH_FP_caeafcce_17441963_u0,DEH_FP_caeafcce_17441963,missing_essential:화장실,5,주방:1;거실:1;현관:1;침실:1;다목적공간:1
DEH_FP_cb3f101c_17441963_u0,DEH_FP_cb3f101c_17441963,missing_essential:주방,5,기타:1;침실:1;화장실:1;거실:1;현관:1
DEH_FP_cb3f101c_17441963_u1,DEH_FP_cb3f101c_17441963,"missing_essential:거실,주방,화장실",2,현관:1;침실:1
,DEH_FP_b519d76c_17441963,no_unit_with_entrance,5,
,DEH_FP_61c1bd64_17442034,no_unit_with_entrance,20,
DEH_FP_252278f1_17442034_u0,DEH_FP_252278f1_17442034,missing_essential:주방,14,기타:5;현관:1;화장실:2;침실:2;발코니:3;거실:1
,DEH_FP_9489e3e0_17441963,no_unit_with_entrance,10,
,DEH_FP_ef3cd615_17441963,no_unit_with_entrance,6,
,DEH_FP_9920ce48_17442034,no_unit_with_entrance,21,
,DEH_FP_be732bfa_17442034,no_unit_with_entrance,13,
DEH_FP_03445500_17445033_u0,DEH_FP_03445500_17445033,"missing_essential:거실,침실,주방,화장실",5,기타:3;현관:1;다목적공간:1
,DEH_FP_969dcd50_17442034,no_unit_with_entrance,10,
DEH_FP_f559fbe2_17445033_u0,DEH_FP_f559fbe2_17445033,missing_essential:침실,7,주방:2;기타:1;화장실:2;거실:1;현관:1
,DEH_FP_2d89bfb4_17442034,no_unit_with_entrance,25,
,DEH_FP_4e5822cd_17442034,no_unit_with_entrance,23,
DEH_FP_853a31fd_17442034_u0,DEH_FP_853a31fd_17442034,"missing_essential:주방,화장실",4,현관:1;거실:1;침실:2
DEH_FP_050c104f_17442034_u0,DEH_FP_050c104f_17442034,missing_essential:주방,8,화장실:2;거실:2;침실:2;현관:1;드레스룸:1
,DEH_FP_0ff34193_17442034,no_unit_with_entrance,19,
,DEH_FP_97c61315_17442034,no_unit_with_entrance,16,
DEH_FP_c742ae5e_17442034_u0,DEH_FP_c742ae5e_17442034,missing_essential:주방,7,현관:1;침실:2;화장실:2;거실:1;기타:1
DEH_FP_681fcc67_17441963_u0,DEH_FP_681fcc67_17441963,"missing_essential:거실,침실",5,기타:1;화장실:2;주방:1;현관:1
DEH_FP_bb1fd1ef_17441963_u0,DEH_FP_bb1fd1ef_17441963,"missing_essential:거실,침실,주방,화장실",6,기타:4;현관:1;다목적공간:1
,DEH_FP_285e552f_17441963,no_unit_with_entrance,35,
DEH_FP_aaaca336_17441963_u0,DEH_FP_aaaca336_17441963,missing_essential:주방,10,화장실:3;침실:3;발코니:2;현관:1;거실:1
DEH_FP_aaaca336_17441963_u1,DEH_FP_aaaca336_17441963,missing_essential:주방,9,현관:1;화장실:3;침실:2;기타:1;발코니:1;거실:1
DEH_FP_a6eafc9e_17442034_u0,DEH_FP_a6eafc9e_17442034,"missing_essential:침실,주방",7,거실:1;기타:3;다목적공간:1;화장실:1;현관:1
,DEH_FP_1f957516_17442034,no_unit_with_entrance,24,
,DEH_FP_295fa477_17441963,no_unit_with_entrance,18,
DEH_FP_cfc6a9bd_17442034_u0,DEH_FP_cfc6a9bd_17442034,missing_essential:주방,13,화장실:3;침실:3;드레스룸:1;기타:2;거실:1;발코니:2;현관:1
DEH_FP_66190a57_17442034_u0,DEH_FP_66190a57_17442034,missing_essential:거실,6,침실:1;화장실:1;주방:1;기타:2;현관:1
,DEH_FP_998ffe47_17441963,no_unit_with_entrance,10,
DEH_FP_f4b6f3eb_17442034_u0,DEH_FP_f4b6f3eb_17442034,missing_essential:주방,12,침실:2;거실:1;발코니:1;현관:1;기타:5;화장실:2
DEH_FP_c7b49fd5_17441963_u0,DEH_FP_c7b49fd5_17441963,missing_essential:주방,16,현관:1;침실:4;화장실:3;드레스룸:2;거실:1;발코니:4;다목적공간:1
DEH_FP_72a52c03_17446927_u0,DEH_FP_72a52c03_17446927,missing_essential:화장실,4,침실:1;현관:1;주방:1;거실:1
,DEH_FP_a01642ca_17442034,no_unit_with_entrance,14,
DEH_FP_e7b11213_17441963_u0,DEH_FP_e7b11213_17441963,missing_essential:침실,6,다목적공간:1;현관:1;거실:1;화장실:1;주방:1;기타:1
DEH_FP_e7b11213_17441963_u1,DEH_FP_e7b11213_17441963,missing_essential:침실,6,주방:1;화장실:1;다목적공간:1;거실:1;현관:1;기타:1
,DEH_FP_eaa693a8_17441963,no_unit_with_entrance,16,
DEH_FP_8595e273_17445033_u0,DEH_FP_8595e273_17445033,missing_essential:침실,6,기타:2;거실:1;주방:1;현관:1;화장실:1
DEH_FP_18ef8248_17441963_u0,DEH_FP_18ef8248_17441963,missing_essential:침실,7,화장실:1;기타:2;다목적공간:1;주방:1;거실:1;현관:1
DEH_FP_41e783fd_17442034_u0,DEH_FP_41e783fd_17442034,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
,DEH_FP_428ef306_17441963,no_unit_with_entrance,12,
,DEH_FP_afd666c8_17442034,no_unit_with_entrance,14,
DEH_FP_5c8495eb_17441963_u0,DEH_FP_5c8495eb_17441963,"missing_essential:거실,침실,주방",9,화장실:1;현관:2;기타:6
,DEH_FP_8517b1cd_17441963,no_unit_with_entrance,16,
,DEH_FP_3d3066c9_17442034,no_unit_with_entrance,33,
,DEH_FP_6853c073_17442034,no_unit_with_entrance,6,
,DEH_FP_558b88c5_17441963,no_unit_with_entrance,4,
DEH_FP_54b3b2e9_17442034_u0,DEH_FP_54b3b2e9_17442034,"missing_essential:거실,침실,화장실",3,기타:1;현관:1;주방:1
DEH_FP_c5f04570_17441963_u0,DEH_FP_c5f04570_17441963,missing_essential:침실,7,주방:1;기타:2;거실:1;현관:1;다목적공간:1;화장실:1
DEH_FP_7c32d1b6_17441963_u0,DEH_FP_7c32d1b6_17441963,"missing_essential:거실,침실,주방,화장실",2,현관:2
DEH_FP_af6f33b5_17441963_u0,DEH_FP_af6f33b5_17441963,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
,DEH_FP_2c44c398_17442034,no_unit_with_entrance,12,
,DEH_FP_2e8c0d2f_17442034,no_unit_with_entrance,5,
DEH_FP_11e49168_17441963_u0,DEH_FP_11e49168_17441963,missing_essential:주방,7,화장실:1;다목적공간:1;드레스룸:1;침실:1;기타:1;거실:1;현관:1
,DEH_FP_04fa0aa7_17441963,no_unit_with_entrance,18,
,DEH_FP_805c72d4_17442034,no_unit_with_entrance,22,
DEH_FP_40b583f6_17441963_u0,DEH_FP_40b583f6_17441963,missing_essential:화장실,9,주방:2;기타:2;현관:1;드레스룸:1;다목적공간:1;거실:1;침실:1
DEH_FP_8b02c12e_17441963_u0,DEH_FP_8b02c12e_17441963,missing_essential:침실,7,거실:1;현관:1;기타:3;주방:1;화장실:1
DEH_FP_f066d7f1_17442034_u0,DEH_FP_f066d7f1_17442034,missing_essential:주방,11,현관:1;발코니:2;침실:3;화장실:3;기타:1;거실:1
,DEH_FP_bd31336a_17441963,no_unit_with_entrance,11,
DEH_FP_7a721b8b_17441963_u0,DEH_FP_7a721b8b_17441963,missing_essential:침실,8,화장실:1;기타:2;현관:1;거실:1;주방:1;드레스룸:1;다목적공간:1
DEH_FP_df6d221d_17442034_u0,DEH_FP_df6d221d_17442034,missing_essential:주방,13,현관:1;침실:3;화장실:3;기타:3;거실:1;드레스룸:1;발코니:1
DEH_FP_fd34fa6b_17441963_u0,DEH_FP_fd34fa6b_17441963,"missing_essential:거실,침실,주방,화장실",3,기타:2;현관:1
,DEH_FP_b693e58f_17441963,no_unit_with_entrance,7,
DEH_FP_b050c84e_17441963_u0,DEH_FP_b050c84e_17441963,missing_essential:침실,6,거실:1;현관:1;기타:1;화장실:1;다목적공간:1;주방:1
,DEH_FP_70bd7d55_17441963,no_unit_with_entrance,8,
DEH_FP_c4ad18de_17442034_u0,DEH_FP_c4ad18de_17442034,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
,DEH_FP_38359012_17441963,no_unit_with_entrance,12,
,DEH_FP_85e1327b_17441963,no_unit_with_entrance,42,
DEH_FP_7fecb6b7_17441963_u0,DEH_FP_7fecb6b7_17441963,"missing_essential:침실,주방",6,화장실:2;기타:2;현관:1;거실:1
,DEH_FP_c117c935_17442034,no_unit_with_entrance,18,
DEH_FP_b7b2dfcc_17445033_u1,DEH_FP_b7b2dfcc_17445033,"missing_essential:거실,주방,화장실",2,현관:1;침실:1
,DEH_FP_7ddf77aa_17441963,no_unit_with_entrance,10,
DEH_FP_c6c049b6_17442034_u0,DEH_FP_c6c049b6_17442034,"missing_essential:침실,화장실",3,거실:1;현관:1;주방:1
DEH_FP_c6c049b6_17442034_u1,DEH_FP_c6c049b6_17442034,missing_essential:침실,5,주방:1;화장실:1;기타:1;거실:1;현관:1
,DEH_FP_c35d6c11_17442034,no_unit_with_entrance,17,
,DEH_FP_a7f0e199_17441963,no_unit_with_entrance,12,
DEH_FP_246d8301_17442034_u0,DEH_FP_246d8301_17442034,missing_essential:주방,14,다목적공간:2;화장실:3;드레스룸:1;현관:1;침실:3;발코니:3;거실:1
,DEH_FP_d476f5f4_17442034,no_unit_with_entrance,17,
DEH_FP_be1e3b78_17445033_u2,DEH_FP_be1e3b78_17445033,"missing_essential:거실,침실,주방,화장실",5,다목적공간:1;현관:1;기타:3
,DEH_FP_b8cc1a28_17442034,no_unit_with_entrance,28,
DEH_FP_2c9fd789_17441963_u0,DEH_FP_2c9fd789_17441963,missing_essential:주방,6,화장실:1;현관:1;침실:1;드레스룸:1;기타:1;거실:1
,DEH_FP_c1c9376e_17442034,no_unit_with_entrance,19,
DEH_FP_628177b4_17441963_u0,DEH_FP_628177b4_17441963,"missing_essential:침실,주방",4,화장실:1;기타:1;거실:1;현관:1
DEH_FP_6155de36_17445033_u0,DEH_FP_6155de36_17445033,missing_essential:침실,7,현관:1;거실:1;화장실:1;주방:3;기타:1
DEH_FP_6155de36_17445033_u1,DEH_FP_6155de36_17445033,missing_essential:침실,7,주방:3;현관:1;화장실:1;거실:1;기타:1
DEH_FP_1f1a09da_17441963_u0,DEH_FP_1f1a09da_17441963,missing_essential:주방,6,침실:1;화장실:2;기타:1;거실:1;현관:1
,DEH_FP_81097ec9_17442034,no_unit_with_entrance,9,
,DEH_FP_cd1587a9_17441963,no_unit_with_entrance,10,
,DEH_FP_a600f775_17442034,no_unit_with_entrance,20,
,DEH_FP_f6dda66f_17446927,no_unit_with_entrance,12,
DEH_FP_4f463303_17442034_u0,DEH_FP_4f463303_17442034,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
,DEH_FP_cb8f1f24_17442034,no_unit_with_entrance,22,
,DEH_FP_495a8c3d_17442034,no_unit_with_entrance,9,
DEH_FP_f32b1f67_17442034_u0,DEH_FP_f32b1f67_17442034,missing_essential:주방,8,침실:3;발코니:1;현관:1;화장실:1;기타:1;거실:1
DEH_FP_12194c6f_17441963_u0,DEH_FP_12194c6f_17441963,"missing_essential:거실,주방,화장실",2,현관:1;침실:1
DEH_FP_eb6f1d6c_17442034_u0,DEH_FP_eb6f1d6c_17442034,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
,DEH_FP_a6a9fa8e_17441963,no_unit_with_entrance,40,
